isbn13,Stock,Price,Discount,VendorId,dist_id,Publisher,Weight
9788176258142,0,400.0,50.0,NA,87,SARUP,0.0
9789358712001,0,535.0,50.0,NA,90,DOUBLE 9 PUBLISHER,0.0
9781580530699,0,4075.4,30.0,NA,21,ARTECH HOUSE,0.0
9781529833133,0,1271.0,62.0,NA,90,GARDNER,448.0
9781611183627,0,727.538,20.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000002969,0,200.0,20.0,NA,23,MYTHICAL TALES,0.0
9781474860925,0,195.0,45.0,NA,99,PARRAGON,0.0
9788176256759,0,700.0,50.0,NA,87,SARUP,0.0
9789358710748,2,175.0,40.0,NA,90,KOHLI-BOOK-DISTRIBUTORS,700.0
9780071166669,0,3826.35,30.0,NA,21,MCGH.ISE,0.0
9780710628435,0,43239.0,30.0,NA,21,JANES,0.0
9780752520568,0,995.0,33.0,NA,20,VERONICA,0.0
9780333917534,0,78.0,40.0,NA,68,MACMILLAN PUBLICATIONS,0.0
9780333917534,0,78.0,20.0,NA,52,LAXMI PUBLICATIONS,0.0
9780333930083,0,275.0,40.0,NA,68,MACMILLAN PUBLICATIONS,0.0
9780333930083,0,275.0,30.0,NA,52,MACMILLAN PUBLICATIONS,0.0
9789395767002,0,599.0,50.0,NA,305,EKA,0.0
9780000011473,0,150.0,20.0,NA,23,THE PRINCESS IN BLACK,0.0
9781840385236,0,695.0,33.0,NA,20,HERMES HOUSE,0.0
9781904671220,0,5411.0,30.0,NA,21,PHYSICIANS PRESS,0.0
9788176255943,0,525.0,50.0,NA,87,SARUP,0.0
9780534561062,0,1082.2,30.0,NA,21,CENEAGE LEARNING INDIA PVT LTD,0.0
9780929355801,0,3903.65,30.0,NA,21,AMERICAN SOCIETY OF AGRICULTURAL ENGINEERS,0.0
9788185273549,0,175.0,20.0,NA,6,UBS PUBLISHERS' DISTRIBUTORS (P) LTD.-NEW DELHI,0.0
9788176257428,0,375.0,50.0,NA,90,SARUP,0.0
9788176257428,0,375.0,50.0,NA,87,SARUP,0.0
9788176257923,1,750.0,50.0,NA,90,SARUP,700.0
9788176257923,0,750.0,50.0,NA,87,SARUP,0.0
9788185273549,0,175.0,20.0,NA,90,UBS PUBLISHERS' DISTRIBUTORS (P) LTD.-NEW DELHI,0.0
9789357484442,0,175.0,40.0,NA,90,DOUBLE 9 PUBLISHER,0.0
9780139756160,0,9145.0,55.0,NA,208,DB PRENTICE HALL,0.0
9781743634288,0,499.0,35.0,NA,32,SCHOOL ZONE/HINKLER,0.0
9781931719681,0,4015.74,30.0,NA,21,ROXBURY,0.0
9789352133321,0,425.0,19.25,NA,9,SHROFF,2.0
9780642130419,0,650.0,20.0,NA,116,ESSO,0.0
9789527139059,0,661.338,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000011541,0,195.0,20.0,NA,23,TWENTY TWENTY,0.0
9780500181522,0,1800.0,33.0,NA,20,,0.0
9780890067376,0,11132.8,30.0,NA,21,ARTECH HOUSE,0.0
9781596931763,0,10437.0,30.0,NA,21,ARTECH HOUSE,0.0
9788131501245,0,360.0,30.0,NA,21,CENEAGE LEARNING INDIA PVT LTD,0.0
9789280115611,0,12188.0,19.25,NA,9,SHROFF,2.0
9788176255103,0,450.0,50.0,NA,87,SARUP,0.0
9780890065075,0,4671.8,30.0,NA,21,ARTECH HOUSE,0.0
9788174460578,0,200.0,33.0,NA,20,NEW AGE BOOKS,0.0
9789812321862,0,495.0,33.0,NA,20,TIMES BOOKS INTERNATIONAL,0.0
9788174460578,0,250.0,35.0,NA,130,EXCEL-BOOKS,0.0
9780074623664,0,335.0,30.0,NA,21,MCGRAW-HILL EDUCATION (INDIA) LTD,0.0
9780500130346,0,437.66,33.0,NA,20,,0.0
9781743634349,0,499.0,35.0,NA,32,SCHOOL ZONE/HINKLER,0.0
9780692487488,0,595.138,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9788171512959,5,110.0,33.0,NA,340,,0.0
9780321803207,0,15823.8,30.0,NA,43,PEARSON,0.0
9780471337065,0,1774.04,30.0,NA,21,WILEY,0.0
9781782091981,0,595.0,20.0,NA,23,RANDM HOUSE INDIA,0.0
9780000008008,0,270.0,20.0,NA,23,DSSSB TEACHER PGT : BIOLOGY,0.0
9780070992979,0,540.0,30.0,NA,21,MCGRAW-HILL EDUCATION (INDIA) LTD,0.0
9780945320586,0,4874.25,30.0,NA,21,SPC PRESS,0.0
9780000008008,0,495.0,20.0,NA,200,KULDEEP PUBLICATION,0.0
9780820430843,0,5961.6,47.0,NA,291,NEWGEN KNOWLEDGE,0.0
9780000003546,0,299.0,20.0,NA,23,"MORNING, NOON & NIGHT",0.0
9780000004079,0,30.0,20.0,NA,23,COPY COLOUR GOOD HABITS,0.0
9780500181577,0,991.66,33.0,NA,20,,0.0
9781547085507,0,1600.0,25.0,NA,90,INGRAM-PUBLISHER,0.0
9789364287852,3,125.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9780000003249,0,299.0,20.0,NA,23,WITHOUT FEAR: THE LIFE & TRIAL OF BHAGAT SINGH,0.0
9780000003461,0,199.0,20.0,NA,23,PENNY DREADFUL IS INCREDIRLY CANTAGIOUS,0.0
9780230330757,0,305.0,20.0,NA,6,LAXMI PUBLICATIONS-NEW DELHI,0.0
9781580539821,0,12418.8,30.0,NA,21,ARTECH HOUSE,0.0
9780230330757,0,305.0,40.0,NA,68,MACMILLAN PUBLICATIONS,0.0
9780230330757,0,305.0,30.0,NA,52,MACMILLAN PUBLICATIONS,0.0
9788173052613,0,1500.0,40.0,NA,153,ARYAN BOOKS INTERNATIONAL,0.0
9789364280976,0,299.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9780000001306,0,360.0,20.0,NA,23,MODERN DIGITAL INVERTER-BASIC SERVICING & F/F CKTS,0.0
9780890064580,0,3876.6,30.0,NA,21,ARTECH HOUSE,0.0
9781847330673,0,620.0,43.0,NA,90,GARDNER,88.0
9780000001436,0,1380.0,20.0,NA,23,CAMBRIDGE CHECKPOINT SCIENCE COURSEBOOK-8,0.0
9780000003157,0,225.0,20.0,NA,23,THE RUBADUB MYSTERY,0.0
9788183716154,0,450.0,20.0,NA,6,SCITECH PUBLICATIONS-CHENNAI,0.0
9780670859504,0,1348.0,30.0,NA,90,AADHYA PRAKASHAN,0.0
9789358712100,0,99.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9789364287760,0,249.0,50.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9781472382054,0,450.0,50.0,NA,305,MISC/OTHERS,0.0
9780000003232,0,399.0,20.0,NA,23,SLIME,0.0
9780824328245,0,15351.0,30.0,NA,21,ANNUAL REVIEW,0.0
9789352134700,0,400.0,19.25,NA,9,SHROFF,2.0
9780000004116,0,1699.0,20.0,NA,23,FIRST WORDS WITH PEPPA LEVEL 4 BOX SET,0.0
9780024230904,0,1093.4,30.0,NA,21,PALGRAVE,0.0
9780070669000,0,560.0,20.0,NA,42,Mhe,0.0
9781580536776,0,7852.6,30.0,NA,21,ARTECH HOUSE,0.0
9781596933378,0,12445.0,30.0,NA,21,ARTECH HOUSE,0.0
9780890060025,0,4373.6,30.0,NA,21,ARTECH HOUSE,0.0
9780890069424,0,3081.4,30.0,NA,21,ARTECH HOUSE,0.0
9780873395168,0,9275.2,30.0,NA,21,TMS,0.0
9789358711004,2,225.0,50.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9780000003447,0,199.0,20.0,NA,23,FLAT STANLEY : HIS ORIGINAL ADVENTURE,0.0
9780000003676,0,325.0,20.0,NA,23,CONFESSIONS OF A WILD CHILD,0.0
9780007668625,0,250.0,33.0,NA,20,,0.0
9780890064733,0,9741.2,30.0,NA,21,ARTECH HOUSE,0.0
9781931719131,0,3242.74,30.0,NA,21,ROXBURY,0.0
9788174466839,0,630.0,35.0,NA,130,EXCEL-BOOKS,0.0
9780000011442,0,195.0,20.0,NA,23,FOR A GIRL IN A STAR,0.0
9781742522838,0,295.0,33.0,NA,20,BONNIER WELDON OWEN,0.0
9788188043606,0,250.0,33.0,NA,20,WINSOME BOOKS INDIA,0.0
9780000003225,0,199.0,20.0,NA,23,THE FAMILY AND THE NATION,0.0
9788120749177,0,120.0,20.0,NA,23,STERLING,0.0
9781514252550,0,592.49,10.0,NA,188,PBC-DISTRIBUTORS,0.0
